domain1,N_vectensis,T_adhaerens,C_elegans,D_melanogaster,L_gigantea,Sea_urchin,B_floridae,C_intestinalis,P_marinus,D_rerio,T_rubripes,X_tropicalis,G_gallus,M_musculus,H_sapiens,
PF17100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF14752,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,
PF10092,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF03671,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,
PF08490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09812,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF03702,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12052,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07865,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF13272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF15277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02934,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF02637,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,
PF10578,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,
PF00347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11849,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF10256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15490,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,
PF05153,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00204,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF15077,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,
PF12140,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF06984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08285,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,
PF05047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04418,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF05608,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF03484,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,
PF07956,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,
PF05300,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF06280,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
PF03146,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,
PF11464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08752,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF16381,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF05683,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF05681,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF03367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05529,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF10510,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF07452,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF16922,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF05916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13380,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,
PF14958,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,
PF15679,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,
PF04797,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF05811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08568,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF07847,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF16350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15481,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
PF15376,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF05038,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,
PF10233,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,
PF00184,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF15905,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF04987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02923,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF14821,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF07776,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF02096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06026,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF03086,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF15581,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF05258,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF10819,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF06080,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,
PF15006,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,
PF01873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08511,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,
PF06347,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,
PF14352,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF02915,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,
PF06857,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12213,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,
PF01813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15189,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,
PF16011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF06452,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,
PF06730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15359,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF10112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF04137,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06631,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF06087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02149,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06311,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01643,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,
PF00337,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06957,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF17064,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,
PF14513,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10574,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,
PF15244,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,
PF06925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF15052,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF05480,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00584,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06399,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,
PF02636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07064,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF09229,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF07394,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12309,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF02026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06459,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF01115,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF04095,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06694,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF13336,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,
PF02550,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,
PF01776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04430,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF05277,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,
PF02450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10160,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,
PF16653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06384,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,
PF01454,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF05495,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF09184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11788,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF15236,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,
PF04925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08869,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF04836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13066,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF12509,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,
PF12922,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF16034,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,
PF04506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF07540,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF09749,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF15247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08645,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF11027,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,
PF11708,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF08644,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,
PF14826,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF13787,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF15917,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF14688,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF14687,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF05010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11617,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF03999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15691,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,
PF04004,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,
PF13889,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,
PF13915,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,
PF12166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02919,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF01028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14370,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06058,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,
PF00591,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,
PF02885,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,
PF07831,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,
PF08174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04695,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,
PF12018,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF09773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF02100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11558,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF01435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF17136,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,
PF08151,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF16241,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF07743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09296,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,
PF09297,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,
PF05907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15743,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,
PF05168,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,
PF05185,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF06003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17330,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF11229,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF12885,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF12886,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF01470,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF06162,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,
PF00932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14906,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,
PF12884,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13907,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF08372,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF09775,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,
PF03878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01158,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF17334,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
PF12530,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF12668,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF02180,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,
PF11584,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF04547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17217,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF11515,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF05987,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,
PF01379,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF03900,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,
PF05994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF16577,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF06023,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
PF05839,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF01920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF04780,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,
PF17295,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,
PF08458,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF00420,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,
PF16059,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF15454,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF16558,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF10251,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,
PF15014,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,
PF01155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF14541,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09972,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,
PF15860,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
PF10479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06331,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,
PF02867,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF00317,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF03477,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF05221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07933,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF03633,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF15802,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,
PF02263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03540,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF04842,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,
PF07065,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,
PF14243,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,
PF16385,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,
PF10737,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF07116,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00221,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,
PF12053,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF07173,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
PF05196,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF12586,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF10220,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF13473,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF05355,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,
PF10244,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF08226,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF08115,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
PF06903,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF03308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF01404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12302,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
PF12400,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF04167,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF03839,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF16885,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF00449,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF00547,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF00699,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
PF04558,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,
PF03950,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF04557,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,
PF11968,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF15257,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,
PF00645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15108,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,
PF04950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08142,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF08546,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF05615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08551,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF00794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF10169,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF10338,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,
PF12456,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF08313,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF12013,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,
PF05552,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF01403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15245,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF07545,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF06672,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF07163,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF16699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15306,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF11601,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF11879,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF12467,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00870,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF07710,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,
PF06365,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,
PF14630,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF08612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF08510,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,
PF14997,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,
PF07074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF07742,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,
PF08600,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,
PF14631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06025,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF06012,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF02178,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,
PF16916,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,
PF14939,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,
PF05856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF17219,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,
PF06090,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF13966,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,
PF12037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF15706,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF02017,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,
PF09033,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,
PF06461,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,
PF06465,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF09727,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF08073,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF14005,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF03380,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
PF11531,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,
PF07930,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF17605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF16881,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF01140,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
PF01247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06624,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF06724,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,
PF15633,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF03849,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,
PF12945,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
PF14568,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,
PF04775,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,
PF15097,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,
PF00958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05589,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
PF11890,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
PF16729,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
PF00021,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,
PF15666,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,
PF02939,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,
PF05652,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF12925,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF10515,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF12924,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF02177,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,
PF13402,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,
PF17291,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,
PF03733,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,
PF10431,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF11945,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF16565,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF06911,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF12090,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,
PF02190,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF00174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF03404,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,
PF03298,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,
PF01144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF09440,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
PF05806,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF04592,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,
PF02792,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,
PF06726,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,
PF15038,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,
PF14160,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,
PF14161,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,
PF04144,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,
PF14324,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
